2017-07-04 17:25:23 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwswW0Djk4Kh31n_r6c_LKFE","card_id":2377362,"uu_code":"1a348a8a2e3222cdf3ca9ed1860fe3e21499160318.13853","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:35:18 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"46e76234acb93cd6c3a61c390a7bd9041499160913.489132","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:23 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"45320b74dceaa543acf2ab6115f47d4e1499160918.492625","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:28 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"2994311bc41761453933f07db4ef2a6c1499160923.496332","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:33 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"205082b3554291452160c9c14baedab71499160928.499897","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:38 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"c81db78032d72932d950ba3e74bbf0961499160933.50186","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:43 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"860a58a1bcd64812b4345d7c635470d41499160938.505507","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:48 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"7e87f6ee0d6c17e2b0c50da0c85c8b0a1499160943.508895","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:53 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"6950ae95a50a04e602ae5f07d891f40f1499160948.512236","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:35:58 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwixYhKAZfzo-5aBF-Ll0bzk","card_id":2377361,"uu_code":"6f9be144510c36971c1d99bdc5ad09431499160953.514791","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:03 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"af8f6317e19de6ab6aa0f13f73660fb81499160958.518947","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:08 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"f95596f1bb4f616b9dbcd18ca4dc7e281499160963.525423","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:13 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"502f1b4bb0f3e27b0582cf9a729713751499160968.529287","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:18 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"1382cd8b24f8556bac45d73b28a6fd201499160973.533263","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:23 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"4261842e6222012d12798b76270d933b1499160978.536711","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:28 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"bfa4799a86dfa9f621f135133cd835571499160983.539835","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:33 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"7d4663860df80d90087a5d9f4fb0f4eb1499160988.543129","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:38 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwq0Hk-GOKoiNUspiHyZQ8nU","card_id":2377361,"uu_code":"3acbae67b1c0952baf62eea7cc25994c1499160993.546717","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:43 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwrfxyuYx4Gv6I1sWvcHsL5k","card_id":2377361,"uu_code":"1685db75ad05a9105ecf0270bee7f37a1499160998.549197","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:48 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwrfxyuYx4Gv6I1sWvcHsL5k","card_id":2377361,"uu_code":"7a2809784048c85f119f38bb1494cbcf1499161003.552674","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:53 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwrfxyuYx4Gv6I1sWvcHsL5k","card_id":2377361,"uu_code":"50f2d8a37c345a5e1d1f9a313b8d72181499161008.554358","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:36:58 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwrfxyuYx4Gv6I1sWvcHsL5k","card_id":2377361,"uu_code":"251dc855de9631c748ddba7d59a28d6c1499161013.558309","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:03 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwil9LHnKzgLdvyM6wckck9E","card_id":2377361,"uu_code":"287295a054abe5c2d11412ebe341f55b1499161018.567569","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:08 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwil9LHnKzgLdvyM6wckck9E","card_id":2377361,"uu_code":"2db6372f976e869cf07bef49988b9ebc1499161023.571156","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:13 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwil9LHnKzgLdvyM6wckck9E","card_id":2377361,"uu_code":"6a8cd7c00ca48466236730a9397e590a1499161028.57306","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:18 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwil9LHnKzgLdvyM6wckck9E","card_id":2377361,"uu_code":"da9031ba9b048a97bd5705b75b09bf3a1499161033.579509","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:23 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwh5KE9syGfShSkQvDHLDBKY","card_id":2377361,"uu_code":"6d3e6800948abef54e2e46b7d4dab4bd1499161038.583362","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:28 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwh5KE9syGfShSkQvDHLDBKY","card_id":2377361,"uu_code":"c1e2ff03c06d8293062a281b4bbf7b131499161043.591421","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:33 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwmjL_siZG_29Bh_BTblzaRw","card_id":2377361,"uu_code":"a33088d4f61721f2fe0ba887a8f81e271499161048.594562","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:38 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwmjL_siZG_29Bh_BTblzaRw","card_id":2377361,"uu_code":"481d7ef33c50441258535d44981365bf1499161053.59831","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:43 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"ac3a5eccd7abbeb6ea6fc5012171cb161499161058.604044","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:48 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"4075a203ae2698860d7a59952ecba4e11499161063.609665","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:53 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"7a6c625fbba9059e0b65ad689abe1d1e1499161068.615964","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:37:58 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"bbcac4f9f9948493174c2976e67fdf4e1499161073.620449","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:38:03 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"bf46898f2850800106ef650bf10ed8fb1499161078.624907","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:38:08 | 1718 | 127.0.0.1 | 744273cfcedbfefb78feb30cf8d311dda6688cbc | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwv0-uJGNEEHJ9uCPzm_DohI","card_id":2377361,"uu_code":"18f0a85df76376e012a00347f112294c1499161083.630601","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:40:59 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwswW0Djk4Kh31n_r6c_LKFE","card_id":2377362,"uu_code":"968975c50d09583377327cf38bb929801499161254.632464","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:04 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwswW0Djk4Kh31n_r6c_LKFE","card_id":2377362,"uu_code":"6420d9430d5bae55f4b3759362a3292e1499161259.637426","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:09 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwswW0Djk4Kh31n_r6c_LKFE","card_id":2377362,"uu_code":"e51de62f6b9e59710cb4a2f42a26bfc51499161264.639927","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:14 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwswW0Djk4Kh31n_r6c_LKFE","card_id":2377362,"uu_code":"3b272cdf725724b3e7d1aa919be15ca31499161269.644147","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:19 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjYpklPTS-9M-eoTDowIsjg","card_id":2377362,"uu_code":"815e030ec817297c47101e73d8aa7cc01499161274.64711","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:24 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjYpklPTS-9M-eoTDowIsjg","card_id":2377362,"uu_code":"900c2d61510b9527fe093d972df32ec71499161279.649849","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:29 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwozqrEf1DpFsM3OCuOxwD2U","card_id":2377362,"uu_code":"b63a57e8925914ea4df4ee1baec215c01499161284.652536","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:34 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwozqrEf1DpFsM3OCuOxwD2U","card_id":2377362,"uu_code":"86cc0c5734cec462dee7e71cae4fdf571499161289.654373","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:39 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwozqrEf1DpFsM3OCuOxwD2U","card_id":2377362,"uu_code":"9e92398dd8fc02f4f05f7fee59dba3e21499161294.659633","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:44 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwozqrEf1DpFsM3OCuOxwD2U","card_id":2377362,"uu_code":"20e5af04b21fd25828d424b162202a941499161299.661894","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:49 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwrcV3Y2WzQGU9TvipUz2Ckc","card_id":2377362,"uu_code":"3fd1e589345344da1fb829b1fb4572491499161304.666685","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:54 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwrcV3Y2WzQGU9TvipUz2Ckc","card_id":2377362,"uu_code":"29ec27e62e29202cf6c4a0f13f599f481499161309.668541","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:41:59 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjnfMOT8yW-YxDancFJ06m8","card_id":2377362,"uu_code":"6ec4473a13e604996f8f4980c1e969e71499161314.676382","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:42:04 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwjnfMOT8yW-YxDancFJ06m8","card_id":2377362,"uu_code":"10e41d267fbe7e16cbf3edb4fba3f8c91499161319.678015","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:42:09 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsEoJUoXjE7TDZzQU0xhyFg","card_id":2377362,"uu_code":"01d374b04f2d5a5c1e7228b32c557a281499161324.680844","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:42:14 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsEoJUoXjE7TDZzQU0xhyFg","card_id":2377362,"uu_code":"68b852534407fcab58f0506271b917cf1499161329.684271","module":"vip","scene":"\u53e4\u57ce\u70e4\u5427\u97e9\u9910\u5385"}
2017-07-04 17:42:19 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgB41p54jLuMm2DJYcppD10","card_id":2377361,"uu_code":"ee04e28b7e6fa7cd8e4f9cee4d9b00181499161334.686871","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:42:24 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgB41p54jLuMm2DJYcppD10","card_id":2377361,"uu_code":"307297826329ef4aec3b995fccb0a9c71499161339.68964","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:42:29 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgB41p54jLuMm2DJYcppD10","card_id":2377361,"uu_code":"0c7018da63dae233da55d0432fef87861499161344.691593","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:42:34 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgB41p54jLuMm2DJYcppD10","card_id":2377361,"uu_code":"0d07518f565994ed0a0004350bbe89361499161349.694743","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:42:39 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgB41p54jLuMm2DJYcppD10","card_id":2377361,"uu_code":"0937718ca4c5ce2fd22a08669b4100751499161354.696043","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:42:44 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwgB41p54jLuMm2DJYcppD10","card_id":2377361,"uu_code":"94281ce137cf324d2779cce6e4c948e91499161359.698869","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:42:49 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsLIpUFam40b35kR63zP-is","card_id":2377361,"uu_code":"ba5d53e443d9fdddaecf6658b3922d241499161364.701103","module":"vip","scene":"\u6cf0\u9910\u5385"}
2017-07-04 17:42:54 | 5221 | 127.0.0.1 | 2fbbae7ee7d3250fdb87e3c6cd72df3c5d442f7f | /index.php/membervip/timingtask/test | POST=[] | result: null | url: http://api.iwide.com/api/intercard/receive | data: {"token":"","inter_id":"a490782373","openid":"oa7xWwsLIpUFam40b35kR63zP-is","card_id":2377361,"uu_code":"4e288d8ba569dc71e0612a75ef9f7bfb1499161369.702866","module":"vip","scene":"\u6cf0\u9910\u5385"}
